TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType,Location,Channel,CustomerOccupation,Cluster
116.88,45.0,263.0,1.0,7717.34,Debit,Memphis,ATM,Doctor,0
328.77,39.0,247.0,1.0,6967.03,Credit,San Diego,Online,Doctor,1
77.53,54.0,55.0,1.0,5158.6,Debit,Louisville,Branch,Retired,0
421.74,67.0,103.0,1.0,12031.14,Debit,San Jose,Online,Doctor,1
313.69,73.0,152.0,1.0,7093.68,Debit,Oklahoma City,Branch,Retired,1
411.72,29.0,153.0,1.0,8539.86,Debit,Washington,Branch,Doctor,1
508.73,59.0,89.0,1.0,7640.57,Debit,Chicago,Branch,Retired,2
153.08,24.0,201.0,1.0,1292.21,Debit,Omaha,ATM,Student,1
23.01,63.0,166.0,1.0,5958.75,Debit,Las Vegas,Branch,Retired,0
69.28,25.0,129.0,1.0,708.74,Debit,Los Angeles,Online,Student,0
51.25,28.0,66.0,1.0,1744.4,Credit,Austin,Branch,Student,2
407.65,25.0,263.0,1.0,273.78,Debit,Denver,ATM,Student,2
459.25,25.0,59.0,1.0,130.76,Debit,Tucson,Branch,Student,1
301.56,49.0,118.0,1.0,10389.6,Debit,Seattle,Branch,Doctor,1
17.67,63.0,91.0,1.0,1048.18,Debit,San Diego,Online,Doctor,1
5.29,32.0,132.0,1.0,12896.68,Credit,San Francisco,Online,Doctor,1
401.37,43.0,251.0,1.0,8208.54,Debit,Los Angeles,Branch,Engineer,0
145.4,38.0,24.0,1.0,5244.49,Debit,Tucson,Online,Engineer,1
556.34,37.0,46.0,1.0,11935.14,Debit,Seattle,Online,Doctor,1
34.31,24.0,251.0,1.0,1484.76,Debit,Philadelphia,ATM,Student,1
780.59,23.0,145.0,1.0,6513.34,Credit,Tucson,Online,Student,1
282.65,35.0,161.0,1.0,13801.15,Debit,Fort Worth,ATM,Doctor,0
305.27,68.0,147.0,1.0,12958.65,Debit,Las Vegas,Online,Doctor,0
185.81,32.0,116.0,1.0,9588.71,Debit,Austin,Online,Doctor,2
66.01,49.0,179.0,1.0,3475.99,Debit,Milwaukee,Online,None,0
447.95,29.0,75.0,1.0,7544.4,Debit,Tucson,Branch,Engineer,1
279.3,19.0,48.0,1.0,1193.61,Debit,Oklahoma City,ATM,Student,1
211.36,33.0,27.0,1.0,12063.77,Debit,Indianapolis,Online,Doctor,0
611.15,27.0,121.0,1.0,892.83,Debit,Detroit,ATM,Student,2
275.2,54.0,81.0,1.0,1230.12,Debit,New York,Online,Engineer,0
427.79,18.0,189.0,1.0,1479.67,Debit,San Jose,Branch,Student,1
469.13,54.0,139.0,1.0,1265.28,Credit,San Antonio,ATM,Doctor,1
102.81,76.0,47.0,1.0,3228.87,Debit,Seattle,Branch,Retired,1
22.61,19.0,145.0,1.0,1111.67,Debit,Seattle,Online,Student,1
68.28,56.0,293.0,1.0,3213.16,Debit,Boston,Online,Engineer,2
33.65,63.0,146.0,1.0,12719.93,Credit,New York,Online,Doctor,0
362.68,63.0,137.0,1.0,2040.77,Credit,Miami,ATM,Retired,0
73.23,20.0,172.0,1.0,1309.85,Debit,San Francisco,Branch,Student,1
654.49,25.0,104.0,1.0,164.61,Credit,Austin,Online,Student,2
18.56,49.0,161.0,1.0,4230.37,Credit,Memphis,Branch,Engineer,0
389.05,27.0,41.0,1.0,761.0,Debit,Dallas,ATM,Student,2
7.38,67.0,112.0,1.0,2923.83,Debit,Houston,Online,Retired,0
109.48,45.0,93.0,1.0,7372.47,Debit,Baltimore,Online,Retired,2
66.91,39.0,85.0,1.0,871.1,Debit,Seattle,ATM,Doctor,1
335.48,45.0,155.0,1.0,3023.16,Debit,Oklahoma City,Branch,Engineer,1
38.14,19.0,174.0,1.0,1119.21,Debit,Albuquerque,Online,Student,2
1076.98,60.0,173.0,1.0,11833.73,Debit,Detroit,Branch,Doctor,2
360.02,68.0,68.0,1.0,6400.59,Debit,Dallas,Online,Retired,2
567.71,63.0,80.0,1.0,13884.24,Debit,Memphis,Online,Doctor,0
218.19,19.0,185.0,1.0,620.83,Debit,Austin,ATM,Student,2
209.99,19.0,40.0,1.0,1938.01,Debit,Denver,ATM,Student,2
11.02,19.0,280.0,1.0,964.79,Debit,Tucson,Branch,Student,1
83.43,56.0,109.0,1.0,1870.16,Debit,New York,Online,Retired,0
344.97,34.0,106.0,1.0,5577.94,Debit,Austin,Online,Doctor,2
172.29,36.0,283.0,1.0,8700.8,Debit,El Paso,ATM,Engineer,2
195.54,60.0,255.0,1.0,2794.66,Debit,Omaha,Online,Retired,1
101.23,45.0,87.0,1.0,6169.71,Debit,Colorado Springs,Online,Engineer,2
180.46,25.0,34.0,1.0,831.75,Debit,Fresno,ATM,Student,0
692.55,53.0,109.0,1.0,2451.56,Debit,Charlotte,Branch,Retired,2
147.31,34.0,92.0,1.0,13625.52,Credit,Mesa,Online,Doctor,0
107.48,20.0,103.0,1.0,1379.39,Debit,Los Angeles,Branch,Student,0
1831.02,62.0,83.0,1.0,11498.01,Credit,Columbus,Online,Doctor,2
81.51,25.0,97.0,1.0,865.49,Debit,Washington,Branch,Student,1
365.48,76.0,216.0,1.0,7147.4,Credit,Seattle,Online,Retired,1
491.1,35.0,125.0,1.0,7833.85,Credit,Houston,Online,Engineer,0
452.8,80.0,151.0,1.0,4840.67,Debit,Los Angeles,Branch,Retired,0
645.04,70.0,78.0,1.0,7361.47,Debit,Memphis,Branch,Retired,0
169.28,45.0,114.0,1.0,5128.44,Debit,Philadelphia,Branch,Doctor,1
88.42,62.0,91.0,1.0,12381.45,Debit,El Paso,ATM,Doctor,2
155.53,29.0,66.0,1.0,4008.05,Debit,Baltimore,ATM,Engineer,2
991.82,43.0,300.0,1.0,3493.13,Debit,Milwaukee,Online,Engineer,0
39.24,77.0,106.0,1.0,6462.41,Debit,Dallas,ATM,Retired,2
152.01,42.0,111.0,3.0,4625.12,Debit,Fort Worth,ATM,Engineer,0
78.77,48.0,50.0,1.0,6470.57,Credit,Las Vegas,ATM,Engineer,0
26.5,48.0,179.0,1.0,4854.83,Debit,Indianapolis,Online,Engineer,0
83.62,48.0,146.0,1.0,12652.22,Debit,Raleigh,ATM,Doctor,1
142.78,68.0,150.0,1.0,11705.88,Debit,San Diego,Branch,Doctor,1
55.99,35.0,95.0,1.0,932.61,Debit,El Paso,ATM,Doctor,2
774.48,61.0,31.0,1.0,11613.58,Debit,Louisville,Branch,Doctor,0
105.37,25.0,160.0,1.0,1068.55,Debit,Sacramento,ATM,Student,1
118.83,28.0,295.0,1.0,1616.3,Debit,Virginia Beach,Online,Student,1
46.22,23.0,217.0,1.0,471.28,Debit,San Jose,Branch,Student,1
659.71,21.0,148.0,1.0,106.86,Credit,San Jose,Branch,Student,1
377.97,72.0,160.0,1.0,2457.1,Debit,Miami,Online,Retired,0
114.1,69.0,148.0,1.0,5882.12,Debit,Boston,Branch,Retired,2
11.3,55.0,41.0,1.0,1938.99,Credit,Louisville,Online,Retired,0
95.5,57.0,17.0,1.0,4079.09,Debit,Omaha,Online,Retired,1
130.93,28.0,149.0,1.0,860.12,Credit,Houston,Branch,Engineer,0
272.97,68.0,174.0,1.0,7811.31,Debit,Boston,Online,Retired,2
73.35,24.0,47.0,1.0,1181.84,Debit,San Francisco,Branch,Student,1
29.94,58.0,243.0,1.0,10915.54,Debit,San Francisco,ATM,Doctor,1
307.24,19.0,136.0,2.0,1670.72,Debit,San Jose,ATM,Student,1
50.52,20.0,140.0,1.0,1121.19,Debit,Boston,Online,Student,2
820.46,53.0,243.0,1.0,5621.86,Credit,Fort Worth,Online,Engineer,0
153.07,56.0,116.0,1.0,8873.43,Debit,Detroit,ATM,Engineer,2
52.94,41.0,146.0,1.0,6990.92,Debit,Tucson,Branch,Doctor,1
384.41,60.0,65.0,1.0,7831.56,Debit,Jacksonville,ATM,Engineer,0
235.42,51.0,175.0,1.0,6173.23,Debit,Phoenix,Branch,Retired,1
114.23,56.0,64.0,1.0,9523.72,Debit,Dallas,ATM,Doctor,2
12.62,33.0,61.0,1.0,6420.47,Debit,El Paso,Branch,Doctor,2
997.37,23.0,145.0,1.0,1146.09,Debit,Fort Worth,ATM,Student,0
373.52,35.0,235.0,1.0,6430.41,Debit,Colorado Springs,ATM,Engineer,2
336.05,28.0,164.0,1.0,1635.05,Debit,San Antonio,Branch,Student,1
366.93,66.0,33.0,1.0,6697.79,Debit,Houston,Online,Retired,0
112.27,58.0,102.0,1.0,7369.89,Debit,Seattle,Branch,Doctor,1
494.96,40.0,132.0,1.0,6903.68,Debit,Sacramento,ATM,Engineer,1
561.58,65.0,23.0,1.0,11748.86,Debit,Sacramento,Online,Doctor,1
440.94,42.0,148.0,1.0,7303.23,Debit,San Antonio,Online,Doctor,1
71.9,29.0,51.0,1.0,10619.35,Debit,Los Angeles,Branch,Doctor,0
256.66,54.0,137.0,1.0,1794.5,Credit,Raleigh,Online,Retired,1
166.55,59.0,99.0,1.0,12970.21,Credit,Houston,Branch,Doctor,0
276.26,56.0,143.0,1.0,120.89,Debit,Louisville,Branch,Doctor,0
35.46,67.0,164.0,1.0,5692.31,Debit,Indianapolis,ATM,Doctor,0
38.14,50.0,165.0,1.0,9879.87,Debit,Portland,Branch,Engineer,1
506.26,64.0,86.0,1.0,6266.65,Credit,Baltimore,ATM,Retired,2
736.32,31.0,28.0,1.0,14268.95,Debit,Indianapolis,Online,Doctor,0
389.43,52.0,151.0,1.0,6449.83,Credit,Austin,ATM,Engineer,2
25.58,60.0,166.0,1.0,6741.41,Debit,Omaha,ATM,Engineer,1
446.1,25.0,243.0,1.0,1008.44,Debit,Seattle,ATM,Student,1
147.74,23.0,15.0,1.0,1711.78,Debit,Raleigh,Branch,Student,1
1228.81,26.0,254.0,1.0,1821.0,Debit,San Francisco,ATM,Student,1
46.23,77.0,282.0,1.0,5107.75,Debit,Fresno,Online,Retired,0
265.37,33.0,77.0,1.0,5229.95,Debit,Washington,Branch,Engineer,1
342.57,20.0,91.0,1.0,339.16,Debit,Boston,Online,Student,2
417.26,32.0,45.0,1.0,10442.48,Credit,New York,Online,Doctor,0
33.63,63.0,76.0,1.0,4324.4,Debit,Columbus,Online,Retired,2
64.58,55.0,173.0,1.0,6292.29,Debit,El Paso,Branch,Retired,2
23.23,21.0,122.0,1.0,269.01,Credit,Miami,Branch,Student,0
211.36,78.0,112.0,1.0,4734.11,Credit,Jacksonville,ATM,Retired,0
278.88,64.0,179.0,2.0,1334.09,Debit,Kansas City,Branch,Doctor,0
285.49,53.0,109.0,1.0,6366.84,Credit,Charlotte,Branch,Doctor,2
71.87,22.0,258.0,1.0,1839.1,Debit,Nashville,ATM,Student,0
308.8,53.0,41.0,1.0,3966.54,Debit,Baltimore,ATM,Retired,2
135.35,45.0,82.0,1.0,9983.36,Debit,Houston,Branch,Engineer,0
288.43,66.0,72.0,1.0,4577.09,Debit,Phoenix,Branch,Retired,1
147.46,65.0,205.0,1.0,7458.03,Credit,Albuquerque,Online,Doctor,2
214.15,32.0,217.0,1.0,6397.29,Debit,None,Branch,Engineer,1
71.34,49.0,144.0,3.0,6345.03,Debit,Miami,Online,Engineer,0
170.36,30.0,118.0,1.0,6034.73,Debit,Indianapolis,ATM,Doctor,0
965.66,53.0,32.0,1.0,765.81,Debit,Raleigh,ATM,Engineer,1
736.53,55.0,120.0,1.0,9826.26,Debit,Philadelphia,ATM,Engineer,1
213.42,45.0,17.0,1.0,3736.38,Debit,Columbus,ATM,Engineer,2
94.09,27.0,203.0,1.0,646.85,Debit,Miami,Branch,Student,0
91.23,72.0,86.0,1.0,6385.12,None,Boston,ATM,Retired,2
263.92,57.0,233.0,1.0,4161.71,Credit,San Diego,Branch,Retired,1
77.5,51.0,201.0,1.0,11079.77,Credit,Fort Worth,Online,Doctor,0
3.65,69.0,146.0,1.0,10017.11,Debit,Miami,Online,Doctor,0
43.88,26.0,251.0,1.0,1644.09,Credit,Seattle,Online,Student,1
211.36,28.0,132.0,1.0,387.65,Debit,El Paso,ATM,Student,2
224.79,18.0,129.0,1.0,528.38,Debit,Boston,Online,Student,2
64.3,55.0,67.0,1.0,7530.3,Debit,Louisville,ATM,Retired,0
111.79,62.0,49.0,1.0,10887.59,Debit,Jacksonville,Online,Doctor,0
927.16,59.0,153.0,1.0,7104.61,Debit,San Francisco,ATM,Retired,1
613.7,61.0,37.0,1.0,7307.11,Credit,Fort Worth,Branch,Retired,0
26.07,20.0,19.0,3.0,349.98,Debit,Baltimore,Branch,Student,2
170.45,60.0,199.0,1.0,2284.41,Debit,San Francisco,Branch,Engineer,1
344.27,22.0,123.0,1.0,1918.36,Debit,San Antonio,Branch,Student,1
872.72,22.0,288.0,1.0,503.01,Debit,Washington,Online,Student,1
292.95,37.0,56.0,1.0,1216.91,Debit,Memphis,Branch,Engineer,0
28.44,18.0,243.0,1.0,1071.04,Debit,Fresno,ATM,Student,0
209.02,21.0,74.0,1.0,187.9,Debit,El Paso,ATM,Student,2
20.05,72.0,171.0,1.0,7145.67,Debit,Chicago,ATM,Retired,2
175.02,28.0,71.0,1.0,1493.88,Debit,Phoenix,Online,Student,1
89.5,41.0,134.0,1.0,8658.95,Credit,Louisville,Branch,Engineer,0
69.96,28.0,31.0,1.0,164.12,Debit,Baltimore,Branch,Student,2
146.51,53.0,112.0,1.0,7089.9,Debit,Albuquerque,ATM,Engineer,2
376.78,21.0,88.0,1.0,841.65,Credit,Nashville,Online,Student,0
148.54,71.0,107.0,1.0,5677.05,Credit,Columbus,Branch,Retired,2
388.77,26.0,30.0,1.0,1658.49,Credit,Jacksonville,Online,Student,0
100.38,63.0,49.0,1.0,10171.68,Debit,Seattle,Branch,Doctor,1
137.23,64.0,63.0,1.0,13847.99,Debit,Fresno,Branch,Doctor,0
870.3,51.0,229.0,1.0,3688.98,Debit,San Jose,ATM,Retired,1
458.94,52.0,180.0,1.0,5619.95,Debit,Detroit,Branch,Engineer,2
327.35,20.0,175.0,1.0,342.08,Credit,Memphis,Branch,Student,0
757.15,53.0,38.0,1.0,4702.86,Debit,Raleigh,Online,Engineer,1
5.64,45.0,47.0,1.0,12703.24,Debit,Boston,Online,Doctor,2
47.23,73.0,160.0,1.0,6659.81,Credit,Memphis,Online,Retired,0
239.41,42.0,248.0,1.0,7860.65,Credit,None,Online,Doctor,1
7.48,55.0,29.0,1.0,4734.11,Debit,San Antonio,ATM,Engineer,1
170.97,26.0,292.0,1.0,1265.27,Debit,Nashville,Branch,Student,0
262.43,37.0,274.0,5.0,12841.01,Credit,San Diego,Online,Doctor,1
659.15,22.0,204.0,1.0,1241.59,Debit,Boston,ATM,Student,2
31.53,25.0,283.0,1.0,874.93,Debit,Kansas City,Online,Student,0
111.66,48.0,140.0,1.0,5716.72,Credit,None,Online,Engineer,1
250.01,62.0,88.0,1.0,1541.48,Debit,Kansas City,ATM,Retired,0
554.15,49.0,108.0,1.0,14817.22,Debit,Raleigh,ATM,Doctor,1
598.66,32.0,222.0,1.0,2587.11,None,Charlotte,Branch,Engineer,2
28.38,55.0,98.0,1.0,173.7,Debit,Sacramento,Branch,Doctor,1
16.8,49.0,94.0,1.0,11847.07,Debit,San Diego,ATM,Doctor,1
896.79,33.0,168.0,1.0,11146.74,Debit,Dallas,Online,Doctor,2
159.0,49.0,38.0,1.0,369.79,Debit,Las Vegas,ATM,Engineer,0
56.31,75.0,195.0,1.0,6396.08,Credit,Houston,Online,Retired,0
203.99,52.0,215.0,1.0,4840.31,Debit,Philadelphia,Online,Retired,1
50.99,29.0,76.0,1.0,1334.6,Debit,Detroit,Branch,Doctor,2
101.28,32.0,75.0,1.0,2774.35,Credit,Chicago,Online,Engineer,2
299.92,27.0,122.0,1.0,1368.0,Debit,Denver,ATM,Student,2
77.54,67.0,73.0,1.0,4536.38,Debit,Phoenix,Online,Retired,1
18.35,21.0,78.0,1.0,1293.39,Debit,Nashville,Branch,Student,0
732.53,26.0,116.0,1.0,441.54,Credit,San Jose,ATM,Student,1
65.11,34.0,150.0,1.0,8485.14,Debit,Nashville,ATM,Engineer,0
67.07,24.0,56.0,1.0,999.62,Credit,Los Angeles,ATM,Student,0
137.48,55.0,47.0,1.0,14273.42,Debit,Seattle,Branch,Doctor,1
398.36,22.0,56.0,1.0,1863.7,Debit,Columbus,ATM,Student,2
469.46,20.0,149.0,1.0,8640.56,Debit,New York,ATM,Student,0
37.58,57.0,182.0,1.0,259.44,Debit,Indianapolis,ATM,Doctor,0
160.24,31.0,15.0,1.0,5526.97,Debit,Washington,ATM,Engineer,1
315.39,23.0,93.0,1.0,929.6,Credit,New York,Branch,Student,0
434.17,21.0,148.0,5.0,5335.44,Debit,Atlanta,ATM,Student,2
165.91,26.0,84.0,1.0,587.12,Debit,Jacksonville,ATM,Student,0
211.36,47.0,194.0,1.0,4760.34,Debit,San Francisco,Branch,Engineer,1
241.45,26.0,158.0,1.0,1594.04,Debit,Portland,Online,Student,1
23.24,68.0,129.0,1.0,13777.79,Debit,Indianapolis,Branch,Doctor,0
70.88,74.0,176.0,1.0,1794.65,Credit,Omaha,Branch,Retired,1
1143.67,66.0,111.0,1.0,7677.76,Debit,Atlanta,Online,Retired,2
314.52,80.0,229.0,1.0,7071.32,Debit,Memphis,ATM,Retired,0
181.81,78.0,122.0,1.0,7525.73,Credit,Austin,Online,Retired,2
854.64,56.0,118.0,1.0,2989.25,Debit,Fort Worth,Branch,Retired,0
261.19,64.0,52.0,1.0,7620.6,Debit,Oklahoma City,ATM,Retired,1
220.68,71.0,217.0,1.0,5549.2,Credit,Raleigh,Online,Retired,1
11.86,31.0,129.0,1.0,6782.61,Debit,Sacramento,Branch,Engineer,1
122.65,28.0,41.0,1.0,1968.51,Debit,Columbus,Online,Student,2
395.16,56.0,17.0,1.0,5340.73,Debit,Milwaukee,Online,Retired,0
704.69,51.0,150.0,1.0,3267.84,Debit,Las Vegas,Online,Retired,0
369.89,69.0,69.0,1.0,6941.47,Debit,San Antonio,ATM,Retired,1
10.92,67.0,268.0,1.0,7567.2,Debit,Jacksonville,ATM,Retired,0
199.14,31.0,36.0,1.0,7001.25,Debit,Seattle,Branch,Engineer,1
109.43,70.0,140.0,1.0,1983.65,Debit,Denver,None,Retired,2
304.15,20.0,40.0,1.0,686.91,Debit,Atlanta,Branch,Student,2
620.54,28.0,98.0,1.0,213.36,Credit,Omaha,Branch,Student,1
757.79,22.0,117.0,1.0,1443.02,Debit,Charlotte,Online,Student,2
122.81,52.0,12.0,1.0,8450.84,Debit,San Jose,Branch,Doctor,1
96.25,61.0,171.0,1.0,7996.7,Debit,Houston,Online,Retired,0
1431.33,30.0,49.0,1.0,5567.98,Debit,Charlotte,ATM,Doctor,2
142.55,67.0,97.0,1.0,1262.68,Debit,Kansas City,Online,Doctor,0
35.94,23.0,141.0,1.0,1697.28,Credit,Fresno,Branch,Student,0
24.86,58.0,292.0,1.0,2591.65,Debit,Jacksonville,Branch,Engineer,0
103.08,60.0,109.0,1.0,12002.16,Debit,San Francisco,Online,Doctor,1
116.27,57.0,94.0,1.0,8726.92,Debit,Portland,Online,Engineer,1
363.84,73.0,118.0,3.0,5415.64,Debit,Columbus,Online,Retired,2
34.74,45.0,72.0,1.0,3736.57,Credit,Portland,Online,Retired,1
64.01,19.0,240.0,1.0,1225.69,Credit,Philadelphia,Branch,Student,1
108.75,50.0,23.0,4.0,14829.85,Debit,Houston,ATM,Doctor,0
50.9,28.0,150.0,1.0,1277.7,Credit,Jacksonville,Online,Student,0
206.84,20.0,154.0,1.0,454.66,Debit,Philadelphia,Branch,Student,1
37.4,20.0,84.0,1.0,1519.51,Debit,Raleigh,ATM,Student,1
154.21,46.0,75.0,1.0,8045.77,Debit,Miami,Online,Engineer,0
199.37,24.0,79.0,1.0,1331.3,Debit,Chicago,Online,Student,2
410.49,25.0,112.0,1.0,1843.57,Credit,Atlanta,Branch,Student,2
1360.01,67.0,218.0,1.0,6601.5,Credit,Phoenix,Branch,Retired,1
18.23,56.0,28.0,1.0,8422.2,Debit,Nashville,ATM,Engineer,0
398.7,47.0,276.0,1.0,7987.74,Debit,Albuquerque,ATM,Doctor,2
122.14,22.0,112.0,1.0,327.68,Debit,Omaha,Online,Student,1
378.2,40.0,167.0,1.0,7372.81,Debit,Mesa,Branch,Engineer,0
124.74,49.0,33.0,1.0,2987.97,Debit,Los Angeles,ATM,Engineer,0
17.1,53.0,101.0,1.0,1619.54,Debit,Albuquerque,ATM,Retired,2
287.05,22.0,212.0,1.0,1204.65,Debit,Milwaukee,ATM,Student,0
874.72,28.0,173.0,1.0,4630.58,Debit,San Francisco,Online,Engineer,1
1762.28,24.0,150.0,1.0,1380.34,Debit,Memphis,ATM,Student,0
40.12,36.0,269.0,1.0,14304.38,Credit,Dallas,ATM,Doctor,2
125.0,49.0,177.0,1.0,3215.76,Credit,Indianapolis,Online,Engineer,0
348.44,24.0,147.0,1.0,1022.94,Debit,Baltimore,Online,Student,2
128.4,69.0,31.0,1.0,2610.64,Debit,Tucson,ATM,Retired,1
320.93,55.0,178.0,1.0,9451.66,Debit,Atlanta,Online,Engineer,2
1.41,53.0,278.0,1.0,1244.17,Debit,Sacramento,ATM,Retired,1
50.52,54.0,293.0,1.0,12815.24,Debit,Los Angeles,Branch,Doctor,0
383.95,31.0,143.0,1.0,9933.56,Credit,San Diego,Online,Engineer,1
12.94,23.0,158.0,1.0,921.23,Debit,Fresno,Branch,Student,0
329.75,56.0,211.0,1.0,6009.43,Debit,Sacramento,Online,Retired,1
981.76,45.0,234.0,1.0,602.36,Debit,Milwaukee,Online,Doctor,0
40.79,18.0,80.0,1.0,1769.33,Debit,Milwaukee,ATM,Student,0
99.25,63.0,93.0,1.0,2570.34,Credit,Phoenix,Online,Retired,1
150.6,69.0,59.0,1.0,3240.14,Debit,Miami,ATM,Retired,0
29.5,73.0,129.0,1.0,1229.32,Debit,San Antonio,Online,Retired,1
54.34,65.0,46.0,1.0,8019.89,Debit,Albuquerque,ATM,Doctor,2
18.25,53.0,18.0,1.0,14328.29,Debit,Kansas City,ATM,Doctor,0
633.87,27.0,175.0,1.0,330.16,Debit,Kansas City,Online,Student,0
81.15,19.0,114.0,1.0,1595.26,Debit,Miami,ATM,Student,0
83.95,75.0,170.0,1.0,7413.18,Debit,New York,Online,Retired,0
410.4,61.0,78.0,1.0,2563.91,Credit,Virginia Beach,ATM,Retired,1
172.68,33.0,17.0,1.0,10724.95,Debit,Baltimore,ATM,Doctor,2
139.88,34.0,162.0,1.0,2969.71,Debit,Colorado Springs,ATM,Engineer,2
165.55,28.0,115.0,1.0,761.78,Debit,Dallas,Branch,Student,2
53.79,54.0,137.0,3.0,6229.36,Credit,Philadelphia,ATM,Engineer,1
285.69,63.0,35.0,1.0,2552.54,Debit,Miami,ATM,Retired,0
532.4,22.0,149.0,1.0,1033.73,Debit,Jacksonville,ATM,Student,0
293.85,25.0,144.0,1.0,1919.97,Debit,Charlotte,Online,Student,2
27.94,79.0,120.0,1.0,1893.44,Debit,Atlanta,Branch,Retired,2
270.36,25.0,37.0,1.0,1783.04,Debit,Oklahoma City,ATM,Student,1
112.66,29.0,176.0,3.0,852.98,Debit,Philadelphia,Online,Engineer,1
506.03,21.0,21.0,1.0,1123.89,Debit,Detroit,Branch,Student,2
206.95,22.0,31.0,1.0,1817.65,Debit,Seattle,Branch,Student,1
350.96,63.0,167.0,1.0,5463.94,Debit,Tucson,ATM,Retired,1
261.63,20.0,150.0,1.0,477.03,Debit,Chicago,Branch,Student,2
46.12,59.0,30.0,1.0,8874.01,Debit,Fresno,Branch,Doctor,0
27.25,63.0,92.0,1.0,5365.2,Credit,Kansas City,Branch,Retired,0
1353.93,26.0,171.0,1.0,7858.41,Debit,El Paso,Branch,Engineer,2
331.66,76.0,145.0,1.0,7216.3,Debit,Las Vegas,ATM,Retired,0
667.95,62.0,253.0,1.0,13558.56,Credit,Oklahoma City,ATM,Doctor,1
49.84,49.0,146.0,1.0,7872.04,Debit,Chicago,ATM,Doctor,2
556.04,72.0,27.0,1.0,5200.04,Debit,Denver,ATM,Retired,2
88.06,18.0,288.0,1.0,1779.85,Credit,Raleigh,Online,Student,1
745.95,58.0,127.0,1.0,13264.14,Debit,Memphis,ATM,Doctor,0
67.25,19.0,157.0,1.0,467.4,Debit,Miami,Online,Student,0
93.63,29.0,141.0,1.0,9873.62,Debit,New York,ATM,Engineer,0
74.11,22.0,49.0,1.0,1257.9,Debit,San Jose,Branch,None,1
41.13,77.0,58.0,1.0,6067.54,Credit,Philadelphia,Branch,Retired,1
192.02,79.0,154.0,1.0,5169.07,Credit,Indianapolis,Online,Retired,0
291.27,77.0,121.0,1.0,6878.86,Debit,Detroit,Branch,Retired,2
296.46,23.0,136.0,1.0,558.99,None,Dallas,Branch,Student,2
341.84,27.0,89.0,1.0,1400.04,Credit,El Paso,Branch,Student,2
98.41,27.0,48.0,1.0,912.71,Debit,Sacramento,Online,Student,1
109.28,36.0,112.0,4.0,6338.35,Debit,San Diego,Online,Engineer,1
27.51,40.0,103.0,1.0,13645.63,Credit,Columbus,Online,Doctor,2
12.18,76.0,77.0,1.0,4909.24,Debit,New York,Branch,Retired,0
207.71,25.0,63.0,1.0,570.1,Credit,Kansas City,Online,None,0
25.77,45.0,277.0,1.0,11749.77,Credit,San Diego,Online,Doctor,1
127.57,52.0,75.0,1.0,6118.2,Debit,Nashville,ATM,Retired,0
392.05,60.0,172.0,1.0,4383.69,Debit,Denver,ATM,Engineer,2
521.01,41.0,73.0,1.0,4004.55,Credit,Seattle,Branch,Engineer,1
849.76,25.0,269.0,1.0,373.88,Debit,Seattle,ATM,Student,1
172.5,68.0,31.0,1.0,6851.16,Debit,Columbus,Online,Doctor,2
265.44,30.0,169.0,1.0,9700.77,Debit,San Antonio,ATM,Engineer,1
152.34,55.0,115.0,1.0,6853.51,Debit,Omaha,Branch,Doctor,1
21.13,28.0,153.0,1.0,948.7,Debit,Dallas,Branch,Student,2
111.55,46.0,101.0,1.0,12221.17,Debit,Denver,ATM,Doctor,2
321.82,32.0,43.0,1.0,6500.5,Credit,Raleigh,Branch,Engineer,1
1294.81,45.0,279.0,1.0,9927.75,Credit,Washington,Branch,Engineer,1
148.77,67.0,175.0,1.0,2138.42,Debit,San Jose,Branch,Retired,1
14.08,57.0,154.0,1.0,3908.65,Debit,None,Branch,Retired,1
1283.97,45.0,121.0,1.0,11041.9,Debit,Colorado Springs,ATM,Doctor,2
566.33,24.0,66.0,1.0,379.82,Credit,Charlotte,ATM,Student,2
206.51,51.0,275.0,1.0,3921.74,None,Indianapolis,ATM,Retired,0
180.94,75.0,57.0,1.0,7659.99,Debit,Raleigh,Branch,Retired,1
77.9,21.0,128.0,1.0,664.72,Debit,Washington,Branch,Student,1
318.92,21.0,60.0,1.0,1167.25,Credit,Washington,Branch,Student,1
583.3,59.0,142.0,1.0,5896.01,Credit,Nashville,Online,Engineer,0
100.68,63.0,139.0,1.0,1123.75,Debit,Memphis,Online,Retired,0
589.64,62.0,210.0,1.0,2039.4,Debit,Charlotte,Online,Retired,2
225.93,25.0,199.0,1.0,1864.27,Credit,Omaha,Branch,Student,1
651.55,72.0,82.0,1.0,2325.78,Debit,Phoenix,Online,Retired,1
80.97,38.0,157.0,1.0,5926.31,Debit,Seattle,Online,Doctor,1
191.89,25.0,14.0,1.0,399.57,Debit,San Antonio,Branch,Student,1
304.75,78.0,125.0,1.0,1916.34,Credit,Austin,Branch,Retired,2
201.53,68.0,287.0,1.0,2732.86,Debit,Tucson,Online,Retired,1
8.45,22.0,141.0,1.0,1115.3,Debit,Philadelphia,ATM,Student,1
435.98,30.0,105.0,1.0,7334.08,Debit,Mesa,Branch,Engineer,0
743.24,19.0,109.0,1.0,1024.19,Credit,Indianapolis,Online,Student,0
